word,score,defs,defHeadword,level,hint,master_id
oint,109,"v	(now rare, poetic) To ????.",,Tough nut to crack,5,5
nift,103,n	(obsolete) Niece.,,Tough nut to crack,5,5
zift,88,"n	Zygote intrafallopian transfer, a technique in which a fertilized egg is inserted into the recipient's fallopian tube.",,Tough nut to crack,5,5
sirt,68,n	(obsolete) A quicksand.,,Tough nut to crack,5,5
uist,56,"n	An archipelago in Western Isles council area, Outer Hebrides, Scotland, consisting of North ????, Benbecula, South ???? and several smaller islands.",,Tough nut to crack,5,5
yift,48,"n	(nonstandard, West Country) a ????",,Tough nut to crack,5,5
lirt,9,"v	(transitive, UK dialectal) To deceive; beguile.
v	(transitive, UK dialectal) To cheat; befool.
n	(UK dialectal) Deception; guile.
n	(UK dialectal) A cheat; a go-by.
v	(transitive, UK dialectal) To toss.
v	(intransitive, UK dialectal) To walk or move in a quick, lively, or pert manner.
v	(intransitive, UK dialectal) To gambol; frisk.",,Tough nut to crack,5,5
edge,3893,"n	(plural only, African-American Vernacular) The fine hairs at the ???? of someone's (usually a black woman's) hairline; baby hairs.",edges,Walk in the park,6,5
erne,1274,v	(obsolete) To long; to yearn.,,Walk in the park,6,5
esse,1036,"n	(motor racing, usually in the plural) A sequence of winding turns.",esses,Walk in the park,6,5
erse,932,"adj	(dated, sometimes offensive) Connected with Ireland or the Highlands of Scotland, or to the Gaelic languages spoken in those places.",,Walk in the park,6,5
eave,514,n	(architecture) Alternative form of ???? (“the underside of a roof that extends beyond the external walls of a building”),,Walk in the park,6,5
elke,344,"n	(obsolete) The European wild, whistling, or common swan (Cygnus cygnus, syn. Cygnus ferus).",,Walk in the park,6,5
eine,259,n	(Polari) London,,Wee bit of a challenge,6,5
egre,160,n	Alternative spelling of ????,,Wee bit of a challenge,6,5
euge,151,"n	(obsolete, rare) applause",,Wee bit of a challenge,6,5
elve,142,"n	(astronomy, meteorology) an upper atmospheric optical phenomenon associated with thunderstorms, rapidly expanding disk-shaped regions of luminosity, lasting less than a thousandth of a second, which occur high above energetic cloud-to-ground lightning of positive or negative polarity
n	Obsolete form of elf.",,Wee bit of a challenge,6,5
ethe,134,adj	(obsolete) easy,,Wee bit of a challenge,6,5
eale,111,"n	Obsolete form of ale.
n	Alternative form of ???? (mythical beast)",,Tough nut to crack,6,5
eure,101,"n	Obsolete form of ewer.
n	One of the départements of Normandy, France. Capital: Évreux (INSEE code 27).
n	A river in France, tributary to the Seine.",,Tough nut to crack,6,5
erme,67,"v	(intransitive, obsolete) To grieve; to feel sad.",,Tough nut to crack,6,5
eame,50,n	Obsolete form of ????. (an uncle).,,Tough nut to crack,6,5
egle,21,n	An apple cultivar from Lithuania.,,Tough nut to crack,6,5
elne,7,"v	(transitive, obsolete) To strengthen; hearten; comfort; encourage.
n	Alternative form of ellen",,Tough nut to crack,6,5
think,2928,adv	With thought or ?????.,thinkingly,Walk in the park,7,5
trial,2381,"adj	Pertaining to a ????? or test.
adj	Attempted on a provisional or experimental basis.
v	To carry out a series of tests on (a new product, procedure etc.) before marketing or implementing it.
v	To try out (a new player) in a sports team.
adj	Characterized by having three (usually equivalent) components.
adj	Triple.
adj	(grammar) Pertaining to a language form referring to three of something, like people; contrast singular, dual and plural. (See Ambai language for an example.)",,Walk in the park,7,5
twist,2233,"n	Something that is ?????, such as a road
n	A strand of hair ????? together in a braid-like fashion",twisty,Walk in the park,7,5
trite,2217,"n	A denomination of coinage in ancient Greece equivalent to one third of a stater.
n	Trite, a genus of spiders, found in Australia, New Zealand and Oceania, of the family Salticidae.",,Walk in the park,7,5
thing,2017,v	(rare) To express as a ?????; to reify.,,Walk in the park,7,5
trick,1979,"adj	Involving ????? or deception.
adj	Able to perform tricks.
adj	Defective or unreliable.
adj	(chiefly US, slang) Stylish or cool.",,Walk in the park,7,5
tribe,973,v	(transitive) To distribute into ????? or classes; to categorize.,,Walk in the park,7,5
trill,943,"adj	(slang, hip-hop culture) true, respected",,Walk in the park,7,5
triad,926,"adj	of or relating to a triad
adj	(mathematics) having an arity of three (taking three arguments or operands)
adj	(obsolete) trivalent
adj	(translation studies) describing interpreting that involves three parties, i.e., the two clients and the interpreter",triadic,Walk in the park,7,5
third,849,"v	(informal) To agree with a proposition or statement after it has already been seconded.
v	To divide into three equal parts.",,Walk in the park,7,5
twink,731,"v	To ?????; sparkle
v	(now dialectal) To wink
v	(intransitive, gaming, derogatory) To engage in obnoxious or abusive behaviour in a multi-user dungeon or other roleplaying game, for example by griefing or by equipping a low-level character with advanced equipment from another player.
v	To chirp or twitter.",,Walk in the park,7,5
twirl,640,n	The motion of something that ?????.,twirling,Walk in the park,7,5
tying,621,n	(dated) Low shoes fastened with lacings.,ties,Walk in the park,7,5
tried,617,"adj	(obsolete) Fine, excellent.",try,Walk in the park,7,5
twill,605,"n	Twilled fabric or patterning, or the process which produces this.",twilling,Walk in the park,7,5
thigh,597,adj	(in combination) Having some specific type of ?????,thighed,Walk in the park,7,5
trike,532,v	To tricycle; to travel by tricycle.,,Walk in the park,7,5
trier,497,"n	(geography, obsolete) Alternative form of ?????",triers,Walk in the park,7,5
trine,481,"adj	Triple; threefold.
adj	(astrology) Denoting the aspect of two celestial bodies which are 120° apart.
v	(transitive, astrology) To put in the aspect of a trine.
v	(obsolete, UK, thieves' cant) To hang; to execute (someone) by suspension from the neck.
v	(obsolete, UK, thieves' cant) To go.",,Walk in the park,7,5
twite,465,"n	A small passerine bird, Linaria flavirostris (syn. Carduelis flavirostris), that breeds in northern Europe and across central Asia.",,Walk in the park,7,5
tails,394,adj	(law) Limited; abridged; reduced; curtailed.,tail,Walk in the park,7,5
trist,350,"n	(obsolete) ?????, faith.
v	(obsolete) To ?????, have faith in.
n	(obsolete) A set station in hunting.
n	(obsolete, form of ?????) (secret meeting).
adj	(obsolete) sad; sorrowful; gloomy",,Wee bit of a challenge,7,5
toise,340,"n	(historical) A former French unit of length, corresponding to about 1.949 metres.",,Wee bit of a challenge,7,5
twisp,274,n	A town and river in Washington.,,Wee bit of a challenge,7,5
taino,245,"n	A member of a group of pre-Columbian indigenous inhabitants of the Bahamas, Greater Antilles, and some of the Lesser Antilles.
n	Their Arawakan language, now extinct.
n	A municipality in Lombardy, Italy.",,Wee bit of a challenge,7,5
trich,191,"n	(informal, uncountable) trichomoniasis
n	(informal, countable) ????? (of marijuana)",,Wee bit of a challenge,7,5
tries,190,"adj	(obsolete) Fine, excellent.",try,Wee bit of a challenge,7,5
trips,182,"n	(intellectual property, international law) The Agreement on Trade-Related Aspects of Intellectual Property Rights.
n	(poker, slang) Three of a kind, especially if one of the three cards is in one's hand and the other two are on the board. Compare set (“three of a kind, especially with one card on the board and the other two in one's hand”).",,Wee bit of a challenge,7,5
twire,181,"v	(intransitive) To glance shyly or slyly; look askance; make eyes; leer; peer; pry.
v	(intransitive) To twinkle; sparkle; wink.
n	A sly glance; a leer.
n	A twisted filament; a thread.
v	(transitive) To twist; twirl.
n	(obsolete) A pipe through which the blast is delivered to the interior of a blast furnace, or to the fire of a forge; a tuyere.",,Wee bit of a challenge,7,5
tairn,169,n	(Northern England) Alternative form of ?????.,,Wee bit of a challenge,7,5
teint,162,"n	(obsolete) Colour, tinge; ?????.",,Wee bit of a challenge,7,5
tride,154,"adj	(obsolete, of a horse) strong and swift",,Wee bit of a challenge,7,5
thiol,150,n	(organic chemistry) A univalent organic radical (-SH) containing a sulphur and a hydrogen atom; a compound containing such a radical.,,Wee bit of a challenge,7,5
twirk,150,n	Alternative form of ????? (“a twitch”),,Wee bit of a challenge,7,5
teiid,139,adj	Of or belonging to the ????? family of tropical American lizards.,,Wee bit of a challenge,7,5
trior,135,n	(law) Alternative form of ?????,,Wee bit of a challenge,7,5
trion,126,n	(physics) A singlet state formed from three atoms of different colours,,Wee bit of a challenge,7,5
tuism,126,n	The theory that all thought is directed to a second person or to one's future self as such.,,Wee bit of a challenge,7,5
trink,114,"n	(obsolete) A kind of fishing net that is attached to a post or anchor; set net.
n	(obsolete) A fisherman who uses a ?????.",,Wee bit of a challenge,7,5
twilt,105,"n	(UK, dialect) A quilt.
v	(UK, dialect, obsolete) To cross-stitch in quincunx fashion so as to connect two thicknesses together.",,Wee bit of a challenge,7,5
toing,89,n	The sound of a metallic vibration; twang.,,Wee bit of a challenge,7,5
thins,83,"n	(philately) A loss or tearing of paper from the back of a stamp, although not sufficient to create a complete hole.
n	Any food produced or served in ????? slices.",thin,Wee bit of a challenge,7,5
teind,82,"n	In Scotland, tithes derived from the produce of the land for the maintenance of the clergy.",teinds,Tough nut to crack,7,5
trims,80,"adv	(nautical) In good order; properly managed or maintained.
adv	(nautical) With sails well trimmed.",trim,Tough nut to crack,7,5
toils,64,n	Hard work.,toiling,Tough nut to crack,7,5
teide,63,n	A dormant volcano on Tenerife; the highest mountain in Spain.,,Tough nut to crack,7,5
trica,62,"n	(lichenology) An apothecium in certain lichens, having a spherical surface marked with spiral or concentric ridges and furrows.",,Tough nut to crack,7,5
trini,62,"n	(informal) A Trinidadian.
adj	(informal) Trinidadian.",,Tough nut to crack,7,5
twits,48,n	The act of one who ????? or teases.,twitting,Tough nut to crack,7,5
thira,46,n	Santorini (an island in Greece),,Tough nut to crack,7,5
taipa,32,n	An island in Macau.,,Tough nut to crack,7,5
tsien,23,n	Synonym of mace (“old Chinese unit of weight”),,Tough nut to crack,7,5
twitt,23,n	The act of one who ????? or teases.,twitting,Tough nut to crack,7,5
trigs,21,"n	(medicine, colloquial) Triglycerides.",,Tough nut to crack,7,5
trife,13,"n	(hip-hop, slang) A trivial matter or matters.
adj	(hip-hop, slang) Unforgiveable; reprehensible.",,Tough nut to crack,7,5
taigs,8,"n	(Britain, especially Scotland and Northern Ireland, derogatory) A Catholic.",taig,Tough nut to crack,7,5
taiji,6,n	Alternative form of ????? chi,,Tough nut to crack,7,5
tui na,4,n	A Chinese manipulative therapy that uses Taoist and martial arts principles in an effort to achieve balance.,,Tough nut to crack,7,5
taian,2,n	Alternative form of Tai'an,,Tough nut to crack,7,5
tripl,2,n	(campanology) bell changes rung on seven bells,triples,Tough nut to crack,7,5
taies,1,n	A traditional woven cloth produced by women in East Timor.,tais,Tough nut to crack,7,5
thial,1,n	(organic chemistry) A thioaldehyde,,Tough nut to crack,7,5
trits,1,n	(computing) The ternary equivalent of a bit; a fundamental unit of information that may take any of three distinct states.,trit,Tough nut to crack,7,5
rise,3483,"v	(poetic, transitive) To make rose-coloured; to redden or flush.
v	(poetic, transitive) To perfume, as with roses.
v	simple past tense of ????",rose,Walk in the park,8,5
rose,3134,"v	(poetic, transitive) To make rose-coloured; to redden or flush.
v	(poetic, transitive) To perfume, as with roses.
v	simple past tense of ????",,Walk in the park,8,5
rest,2366,"n	The action of ????
n	A place where one can ????; a ???? place.
n	A pause; a break; an interlude.
adj	That ????; that is not in action or in the process of growth.
adj	(euphemistic) Unemployed; out of work.
adj	Remaining; stationary.",resting,Walk in the park,8,5
rush,2277,n	(cinematography) Unedited footage; film material as recorded to tape etc.,rushes,Walk in the park,8,5
ross,731,"v	(US, dialect, transitive) To divest of the ????, or rough, scaly surface.",,Walk in the park,8,5
rosy,724,"v	(transitive) To make pinkish in colour.
v	(transitive) To present in a deceptively optimistic or positive light.
n	(slang, Britain) tea",,Walk in the park,8,5
rosa,697,"v	(slang, Australia) to hide, vanish, shadow",,Walk in the park,8,5
rase,431,"n	(obsolete) A scratching out, or erasure.
n	A slight wound; a scratch.
n	A way of measuring in which the commodity measured was made even with the top of the measuring vessel by rasing, or striking off, all that was above it.",,Walk in the park,8,5
rasa,384,n	An essential mental state; the dominant emotional theme of a work.,,Wee bit of a challenge,8,5
rost,163,n	(Scotland) Alternative form of ???? (a strong tide or current),,Wee bit of a challenge,8,5
rish,105,n	Indo-Aryan military rulers of the Kingdom of Mitanni,,Wee bit of a challenge,8,5
resi,73,"adj	(real estate, property law) Clipping of residential.
n	(real estate, property law) Clipping of residential real estate.",,Wee bit of a challenge,8,5
rosé,69,"n	A pale pink wine made by removing the dark grape skins at the required point during fermentation.
n	A serving of such wine",,Wee bit of a challenge,8,5
rass,63,"n	In shipbuilding, the act of marking figures upon timber.",rasing,Wee bit of a challenge,8,5
rese,60,v	(obsolete) to shake; quake; tremble,,Wee bit of a challenge,8,5
ress,48,v	(role-playing games) short form of resurrect,res,Wee bit of a challenge,8,5
rosi,37,adj	Decorated with ????s or a ???? colour.,rosied,Tough nut to crack,8,5
risp,35,"v	To rub together, to ???? or grate.
n	A rubbing or grating together.",,Tough nut to crack,8,5
rrsp,18,"n	(Canada) Registered Retirement Savings Plan—a program regulated by the federal government of Canada, offering tax advantages to help Canadian residents accumulate financial wealth, through a wide range of investment instruments, in order to provide financial security and income during retirement.",,Tough nut to crack,8,5
rasm,11,"n	The base shape of an Arabic-script letter, without dots that distinguish it from other letters.
n	A style of Arabic writing that omits these dots, often used in the early centuries of Classical Arabic literature (7th–11th centuries).",,Tough nut to crack,8,5
rbst,11,n	Bovine growth hormone produced using recombinant DNA.,,Tough nut to crack,8,5
rtsp,10,n	(computing) Real Time Streaming Protocol: a network protocol designed for use in entertainment and communications systems to control streaming media servers.,,Tough nut to crack,8,5
ruso,5,n	A city and hamlet in North Dakota.,,Tough nut to crack,8,5
resu,3,"n	(colloquial, medicine) Clipping of resuscitation.",resus,Tough nut to crack,8,5
dust-up,81,n	Alternative spelling of ???????,,Walk in the park,1,6
dust up,69,"v	(transitive) To cover with dust.
v	(transitive, slang) To attack (a person) physically; to beat up.",,Walk in the park,1,6
suit up,54,"v	(intransitive) To don a ???????, such as a space??????? or a formal ???????.
v	(transitive) To clothe, to put clothes on (someone).",,Wee bit of a challenge,1,6
butt up,26,"v	(idiomatic) To touch closely, to scrape (against)",,Wee bit of a challenge,1,6
hunt up,16,v	(transitive) To ??????? for; to seek out.,,Tough nut to crack,1,6
dust cap,7,n	Something worn to protect one from dust; a cover placed over something to keep off dust.,,Tough nut to crack,1,6
wood,3204,"v	(transitive) To cover or plant with trees.
v	(reflexive, intransitive) To hide behind trees.
v	(transitive) To supply with ????, or get supplies of ???? for.
v	(intransitive) To take or get a supply of ????.
adj	(obsolete) Mad, insane, crazed.",,Walk in the park,2,6
whoa,962,"v	(transitive) To attempt to slow (an animal) by crying ""????"".",,Walk in the park,2,6
woof,566,v	To make a ???? sound.,,Walk in the park,2,6
whop,320,n	A blow or strike.,,Walk in the park,2,6
whoo,189,"v	To make a ???? sound, of delight, whistling, or of an owl etc.",,Wee bit of a challenge,2,6
woos,159,"n	(Australia, colloquial) A coward; a wuss.",,Wee bit of a challenge,2,6
wook,124,"n	(US, slang, regarding hippie culture) An unwashed, unemployed mooch who enjoys traveling to festivals and crashes at other people's houses.",,Wee bit of a challenge,2,6
woon,117,n	(obsolete) dwelling; ????,,Wee bit of a challenge,2,6
woop,55,"n	Misspelling of ????.
v	Misspelling of ????.",,Tough nut to crack,2,6
wsop,43,n	(poker) Any of the series of poker tournaments held annually in Las Vegas since 2005.,,Tough nut to crack,2,6
whot,37,adj	Obsolete form of ????.,,Tough nut to crack,2,6
whow,24,adv	Obsolete form of ????.,,Tough nut to crack,2,6
wrop,12,"v	(dialectal, obsolete) Alternative form of ????",,Tough nut to crack,2,6
atri,113,"n	(Hinduism) A legendary bard and scholar, one of nine Prajapatis, a son of Brahma, said to be ancestor of some Brahmin, Prajapatis, Kshatriya and Vaishya communities who adopt ???? as their gotra. ???? is one of the Saptarishi (Seven Great Sages) in the seventh, i.e. the present Manvantara.",,Walk in the park,3,6
utai,7,n	The singing that accompanies noh (classical Japanese drama).,,Wee bit of a challenge,3,6
étui,3,"n	A small, ornamental bag or rigid container used for holding articles such as needles.",,Tough nut to crack,3,6
deny,1556,n	The act of one who denies something; a denial.,denying,Walk in the park,4,6
dank,1111,"n	Moisture; humidity; water.
v	(obsolete, intransitive) To moisten, dampen; used of mist, dew etc.
n	A small silver coin formerly used in Persia.",,Walk in the park,4,6
dint,847,v	To ????.,,Walk in the park,4,6
dunk,668,"n	The act or process of briefly submerging or immersing an object or person in a liquid, as in ???? a cookie in milk, or ???? a playmate in the swimming pool.
n	(basketball) Forcefully thrusting the ball through the basket from above.",dunking,Walk in the park,4,6
dung,628,"n	An application of manure, to fertilize land.",dunging,Walk in the park,4,6
dino,372,"n	An Ancient Greek mixing-bowl or cauldron, without handles or feet.",dinos,Walk in the park,4,6
dyna,310,n	Obsolete form of dinar.,,Walk in the park,4,6
dunt,264,"n	(Scotland) A stroke; a dull-sounding blow.
n	(UK, dialect) The disease gid or sturdy in sheep.",,Wee bit of a challenge,4,6
dyno,234,"n	(climbing) A dynamic climbing move or jump to reach a hold that cannot otherwise be reached.
n	(informal) A dynamometer.",,Wee bit of a challenge,4,6
dens,180,n	(anatomy) A toothlike process projecting from the anterior end of the centrum of the axis vertebra on which the atlas vertebra rotates.,,Wee bit of a challenge,4,6
dons,138,"n	(soccer) Aberdeen Football Club, a football club based in Aberdeen, Scotland.
n	(soccer) Wimbledon Football Club, a defunct football club based in London.
n	(soccer) AFC Wimbledon, a football club based in London, founded by the supporters of Wimbledon FC.
n	(soccer) Milton Keynes ???? F.C., a football club based in Milton Keynes, England.",,Wee bit of a challenge,4,6
donk,112,"n	(Britain, uncountable) A sub-genre of Scouse house music containing distinctive percussion sounds.
v	(slang, transitive) To hit
v	(slang, transitive, Canada, US) To mess around, to play
n	(Australia, slang) A car's engine.
n	(Australia, slang) A fool.
n	(poker, slang, derogatory) A poor player who makes mistakes.
v	(Australia, colloquial, slang) To provide a second person with a lift on a bicycle (formerly, on a horse), seating the passenger either in front (on the handlebar) or behind (sharing the seat); to travel as a passenger in such manner.
v	(poker slang) To make a ???? bet.
adj	(Northern England, Scotland) damp; moist; wet
n	(Northern England, Scotland) dampness; moistness
n	(Northern England, Scotland) A dense mist or drizzle
n	(Northern England, Scotland) A mouldy dampness; mouldiness
v	(Northern England, Scotland) To moisten; dampen
v	(Northern England, Scotland) To drizzle
n	A 1971 to 1976 Chevrolet Caprice or Impala that has been modified, usually by being raised and given bigger wheels.",,Wee bit of a challenge,4,6
duna,90,n	The Daugava (a river in eastern Europe),,Wee bit of a challenge,4,6
duns,82,"n	A town in the Scottish Borders council area, Scotland, historically in Berwickshire (OS grid ref NT7853).",,Tough nut to crack,4,6
doni,80,n	Alternative form of ????,,Tough nut to crack,4,6
dins,68,n	(colloquial) Dinner.,,Tough nut to crack,4,6
dono,51,n	(slang) A donation.,,Tough nut to crack,4,6
dand,47,n	(India) A kind of push-up in Indian gymnastics.,,Tough nut to crack,4,6
diné,4,"n	The Navajo people
n	The Navajo language",,Tough nut to crack,4,6
danc,2,"n	A social event with ????; a ball.
n	(informal) A song suitable for ???? to.",danceable,Tough nut to crack,4,6
minor,1826,v	Used in a phrasal verb: ????? in.,,Walk in the park,1,7
meter,1733,"adj	Fitted with a ?????, such as a gas ?????, parking ?????, etc.",metered,Walk in the park,1,7
manor,902,"n	A political, economic and social system in medieval and early modern Europe; originally a form of serfdom but later a looser system in which land was administered via the local ?????.",manorialism,Walk in the park,1,7
miter,633,"adj	Wearing an abbot's or bishop's ?????.
adj	Having a ????? joint.",mitred,Walk in the park,1,7
malar,322,adj	Pertaining to the cheek.,,Walk in the park,1,7
moper,162,"adj	Melancholic, dejected.",moped,Walk in the park,1,7
muter,144,n	Something that ????? sound.,,Walk in the park,1,7
mhorr,139,"n	A large gazelle native to the Sahara desert, Nanger dama, formerly Gazella dama.",,Walk in the park,1,7
mimer,114,n	A performance in ?????.,miming,Wee bit of a challenge,1,7
mizar,94,n	(astronomy) A binary star in the constellation Ursa Major; Zeta (ζ) Ursae Majoris.,,Wee bit of a challenge,1,7
metar,64,"n	(aviation, meteorology) Meteorological Aerodrome Report, the aviation routine weather report; a specially encoded weather observation report.",,Wee bit of a challenge,1,7
moner,63,n	(zoology) Any member of the ?????.,,Wee bit of a challenge,1,7
mudir,62,n	Alternative form of ?????,,Wee bit of a challenge,1,7
mudar,60,"n	Calotropis gigantea (crown flower, giant milkweed)
n	Calotropis procera (apple of Sodom)",,Wee bit of a challenge,1,7
maler,58,n	A people of northern India who speak the Malto language.,,Wee bit of a challenge,1,7
magar,42,"n	Alternative form of mugger (“type of crocodile”)
n	A member of a particular ethnic group from Nepal and northern India.
n	The Sino-Tibetan language spoken by the ????? people.",,Tough nut to crack,1,7
mahar,42,n	A member of an Indian community found largely within Maharashtra and historically identified as untouchables.,,Tough nut to crack,1,7
morar,41,"n	A small village near Mallaig, Highland council area, Scotland (OS grid ref NM6793).",,Tough nut to crack,1,7
maror,30,"n	(Judaism) A bitter vegetable, such as horseradish or Romaine lettuce, eaten at the Passover seder as a reminder of the bitterness of slavery in Egypt.",,Tough nut to crack,1,7
midar,21,n	A municipality in Morocco.,,Tough nut to crack,1,7
matur,12,n	One who brings to ?????.,maturer,Tough nut to crack,1,7
mewer,12,n	One who mews; a cat.,,Tough nut to crack,1,7
magor,5,"n	A large village in ????? with Undy community, Monmouthshire, Wales (OS grid ref ST4287).",,Tough nut to crack,1,7
muxer,4,n	A multiplexer.,,Tough nut to crack,1,7
game,5627,"adj	Sportive; lively; joyful.
adj	(hunting, fishing, etc.) Of or pertaining to ????.",gamely,Walk in the park,2,7
give,3067,v	simple past tense of ????,gave,Walk in the park,2,7
gate,2040,"adj	Capable of being switched on and off (normally by means of a signal).
adj	Having a ???? or other restricted access.",gated,Walk in the park,2,7
gaze,1451,n	The act by which somebody ????.,gazing,Walk in the park,2,7
gale,1257,"v	(intransitive, now chiefly dialectal) To sing; charm; enchant.
v	(intransitive, now chiefly dialectal) To cry; groan; croak.
v	(intransitive, of a person, now chiefly dialectal) To talk.
v	(intransitive, of a bird, Scotland) To call.
v	(transitive, now chiefly dialectal) To sing; utter with musical modulations.
v	(nautical) To sail, or sail fast.",,Walk in the park,2,7
glue,1182,"n	The act of attaching something with glue.
n	(topology) A connection between the edges of two planes, or between the points at the ends of two lines.",gluing,Walk in the park,2,7
glee,1175,v	To sing a ???? (unaccompanied part song).,,Walk in the park,2,7
gore,1139,adj	(textiles) Having a ???? or ????s.,gored,Walk in the park,2,7
gone,965,"v	Alternative spelling of ???? or ????': short for ????na, going to.",,Walk in the park,2,7
gibe,902,n	A ????.,gibing,Walk in the park,2,7
gape,874,"n	(uncountable) A fit of yawning.
n	(uncountable) A disease of young poultry and other birds, caused by a parasitic nematode worm in the windpipe, and having uneasy gaping as a symptom.",gapes,Wee bit of a challenge,2,7
gyre,825,"v	(intransitive) To spin around; to ????, to whirl.
v	(transitive, rare) To make (something) spin or whirl around; to spin, to whirl.",,Wee bit of a challenge,2,7
gare,412,n	coarse wool on the legs of sheep,,Wee bit of a challenge,2,7
gave,375,v	simple past tense of ????,,Wee bit of a challenge,2,7
gole,253,n	(British India) The main body of an army in array; a clustered body of troops; an irregular squadron of horsemen.,,Wee bit of a challenge,2,7
gybe,240,"n	A sudden shift of a sail's angle, or a sudden change in the direction that a vessel is sailing in.
n	A manoeuvre in which the stern of a sailing vessel crosses the wind, typically resulting in the forceful and sudden sweep of the boom from one side of the vessel to the other.
n	(by extension) A sudden change in approach or direction; vacillation.
n	Alternative spelling of jibe (“taunt”)",,Wee bit of a challenge,2,7
gyve,136,"n	(literary) A shackle or fetter, especially for the leg.",,Wee bit of a challenge,2,7
gome,121,"n	(obsolete, Scotland, Northern England) A man.",,Wee bit of a challenge,2,7
gyle,99,"n	The amount of beer brewed at a time.
n	Fermented wort used for making vinegar.",,Wee bit of a challenge,2,7
gote,90,"n	A drain; sluice; ditch or gutter.
n	(UK dialectal) A drainage pipe.
n	(UK dialectal, Northern England, Scotland) A deep miry place.",,Tough nut to crack,2,7
gire,88,"n	An anglicized version of Geier or Guyer, a common family name of German roots.
n	Obsolete form of ????.",,Tough nut to crack,2,7
gule,84,n	(obsolete) The throat; the ????.,,Tough nut to crack,2,7
gise,82,v	To feed or pasture.,,Tough nut to crack,2,7
gyne,65,"n	The primary reproductive female caste of social insects (especially ants, wasps, and bees), those destined to become queens.
n	(informal) gynecologist",,Tough nut to crack,2,7
gase,57,"adj	(Ireland, colloquial) Comical, zany; fun, amusing.",gas,Tough nut to crack,2,7
guze,32,"n	(heraldry) A roundlet of the sanguine tincture, which is blazoned without mention of the tincture.",,Tough nut to crack,2,7
gyse,21,n	Obsolete form of guise.,,Tough nut to crack,2,7
gine,13,"v	(Northern England, Vir????ia, obsolete) Alternative form of gwine
n	(obsolete) Alternative form of ???? (“machine”)",,Tough nut to crack,2,7
giue,2,v	obsolete typography of ????,,Tough nut to crack,2,7
asail,5485,adj	in the state of sailing,,Walk in the park,3,7
avail,2142,"adj	Efficacious.
n	(dated) Effect in achieving a goal or aim; purpose, use",availing,Walk in the park,3,7
avoid,1868,n	Something that can or should be ?????.,avoidable,Walk in the park,3,7
audit,1698,adj	Able to be ?????.,auditable,Walk in the park,3,7
admit,1610,n	An act of admission; an allowing to enter.,admitting,Walk in the park,3,7
audio,1106,"adj	Focused on audible sound, as opposed to sight.",,Walk in the park,3,7
affix,982,adj	Capable of being ?????.,affixable,Walk in the park,3,7
antic,922,adv	In an ????? manner,antically,Walk in the park,3,7
anvil,904,v	To fashion on an ????? (often used figuratively).,,Walk in the park,3,7
await,868,"n	(obsolete) A waiting for; ambush.
n	(obsolete) Watching, watchfulness, suspicious observation.",,Walk in the park,3,7
aspic,696,"adj	Aspish; relating to an ?????, a small venomous snake of Egypt.",,Walk in the park,3,7
amain,576,"v	(nautical) To lower (the sail of a ship, particularly the topsail).
v	(figuratively) To decrease or reduce (something).
v	(intransitive, nautical) To lower the topsail in token of surrender; to yield.",,Walk in the park,3,7
aspin,524,n	(Philippines) A stray dog.,,Walk in the park,3,7
artic,467,"n	(informal) An articulated lorry.
n	(informal) An articulated bus.
n	Misspelling of ?????.",,Walk in the park,3,7
admin,339,"v	(transitive, computing, informal) To serve as an administrator for or of.",,Walk in the park,3,7
adlib,338,"n	Alternative spelling of ad-?????
v	Alternative spelling of ad ?????",,Walk in the park,3,7
as is,293,"adj	(idiomatic, of an object) as it is; in its present state or condition, especially as a contractual condition of sale.",,Walk in the park,3,7
ad lib,264,"adj	Extemporaneous, impromptu.
v	To perform without script.
v	To perform without preparation.
v	To perform extemporaneously.",,Walk in the park,3,7
admix,230,"n	The act of ?????.
n	The mixture that results from ?????, especially an alloy.",,Walk in the park,3,7
all in,187,"adj	(somewhat dated) Very tired.
adj	(chiefly UK) With everything included.
adj	(poker) Having no further stake to wager, but remaining active in a hand.
n	(poker) A hand where at least one player bets all of his or her chips.
n	(poker) A player who is all in.",,Walk in the park,3,7
angio,185,"n	(medicine, countable) Short for angiogram.
n	(medicine, uncountable) Short for angiography.
n	(medicine, countable) Short for angioplasty.",,Walk in the park,3,7
aulic,181,n	A ceremony at some European universities to confer a Doctor of Divinity degree.,,Walk in the park,3,7
as-is,172,"adj	Alternative spelling of as is
n	current status",,Wee bit of a challenge,3,7
antis,140,"n	A person opposed to a concept or principle.
n	(fandom slang, often derogatory) A fan who objects to a particular creator, franchise, fandom, character, ship, etc., especially on moral or sociopolitical grounds.",anti,Wee bit of a challenge,3,7
aurin,128,n	(organic chemistry) A red colouring matter derived from phenol. Used as an indicator.,,Wee bit of a challenge,3,7
aboil,126,"adv	In a ?????; ?????ing.
adv	(figuratively) Heated up; excited.",,Wee bit of a challenge,3,7
agrin,91,"adj	grinning; having happiness or satisfaction apparent on one's face
n	(neuroscience) a protein involved in the formation of neuromuscular junctions during embryonic development",,Wee bit of a challenge,3,7
ammit,84,"n	(Egyptian mythology) An ancient Egyptian goddess, the Devourer of the Dead.",,Wee bit of a challenge,3,7
absis,80,n	Alternative spelling of ?????,,Wee bit of a challenge,3,7
armil,77,n	Alternative form of ?????,,Wee bit of a challenge,3,7
